removed,numNodes,numEdges,averageInDegree,averageOutDegree,selfLinks,averagePathLength,sizeLargest
Rider (Fate/Zero),2629,11442,4.352225180677063,4.352225180677063,16,4.668216731720526,1231
Takashi Takeuchi,2628,11360,4.322678843226789,4.322678843226789,15,4.671005789922191,1228
Illyasviel von Einzbern (Fate/kaleid),2627,11278,4.293110011419871,4.293110011419871,15,4.681517273576097,1225
Aoko Aozaki,2626,11197,4.263899466869764,4.263899466869764,15,4.693606449221348,1223
Illyasviel von Einzbern,2625,11118,4.235428571428572,4.235428571428572,15,4.702532157102042,1219
Kinoko Nasu,2624,11040,4.2073170731707314,4.2073170731707314,15,4.780425895417658,1215
Berserker (Fate/stay night),2623,10964,4.1799466260007625,4.1799466260007625,15,4.790266475122368,1213
Michael Roa Valdamjong,2622,10888,4.1525553012967205,4.1525553012967205,15,4.794826350738069,1211
Caster (Fate/Zero),2621,10813,4.12552460892789,4.12552460892789,15,4.819260028421405,1208
List of TYPE-MOON media,2620,10738,4.098473282442748,4.098473282442748,15,4.819260028421405,1208
BB,2619,10663,4.071401298205422,4.071401298205422,15,4.854100115275597,1207
April Fools' Day,2618,10588,4.044308632543927,4.044308632543927,15,4.886821354821487,1203
Avenger (Fate/hollow ataraxia),2617,10517,4.0187237294612155,4.0187237294612155,15,4.913787183764248,1200
Playable Caster (Fate/Extra),2616,10448,3.99388379204893,3.99388379204893,15,4.914250645719043,1186
Saber of Red,2615,10380,3.9694072657743784,3.9694072657743784,15,4.931213017751479,1184
Church,2614,10312,3.944912012241775,3.944912012241775,15,4.942113118730177,1181
Shielder (Fate/Grand Order),2613,10246,3.921163413700727,3.921163413700727,15,4.96533924896786,1179
List of Magic Spells,2612,10180,3.89739663093415,3.89739663093415,15,4.965805056092106,1177
Carnival Phantasm,2611,10115,3.8739946380697052,3.8739946380697052,15,4.980012453118953,1173
Saber of Black,2610,10051,3.8509578544061305,3.8509578544061305,15,4.999439947942942,1170
The Twenty-seven Dead Apostle Ancestors,2609,9988,3.8282866998850134,3.8282866998850134,15,5.005075246817499,1167
Saber (Fate/Prototype),2608,9925,3.8055981595092025,3.8055981595092025,15,5.021987227703789,1165
Assassin (Fate/stay night),2607,9863,3.7832757959340237,3.7832757959340237,15,5.038251195998464,1162
Ciel,2606,9801,3.7609363008442056,3.7609363008442056,15,5.046748492678725,1161
Irisviel von Einzbern,2605,9740,3.7389635316698655,3.7389635316698655,15,5.055369210169234,1158
Ruler (Fate/Apocrypha),2604,9680,3.717357910906298,3.717357910906298,15,5.091858170714323,1155
Dead Apostle,2603,9621,3.696119861698041,3.696119861698041,15,5.101604660547364,1153
Fate/Prototype,2602,9562,3.6748654880860876,3.6748654880860876,15,5.123461611230938,1150
Rider of Red,2601,9503,3.65359477124183,3.65359477124183,15,5.135567516473028,1144
Koha-Ace,2600,9445,3.6326923076923077,3.6326923076923077,15,5.202697614995425,1139
Lancer (Fate/Extra CCC),2599,9387,3.61177375913813,3.61177375913813,15,5.221524050411833,1133
World,2598,9330,3.5912240184757507,3.5912240184757507,15,5.242361083894433,1130
Taiga Fujimura,2597,9274,3.57104351174432,3.57104351174432,15,5.254333509537025,1128
Mystic Code,2596,9218,3.5508474576271185,3.5508474576271185,15,5.287626603512927,1126
Melty Blood,2595,9162,3.530635838150289,3.530635838150289,15,5.293746144721234,1125
Riyo,2594,9107,3.5107941403238243,3.5107941403238243,15,5.293746144721234,1125
Zouken Matou,2593,9053,3.491322792132665,3.491322792132665,15,5.312545480658751,1120
Demon God,2592,9000,3.4722222222222223,3.4722222222222223,15,5.361009048973753,1116
Kairi Sisigou,2591,8947,3.4531069085295254,3.4531069085295254,15,5.370956873315364,1113
Fate/Extra CCC Fox Tail,2590,8894,3.433976833976834,3.433976833976834,15,5.3801242286390805,1111
Saber Alter,2589,8842,3.4152182309772114,3.4152182309772114,15,5.406585756179985,1110
Night of Wallachia,2588,8790,3.3964451313755797,3.3964451313755797,15,5.414960765221376,1106
Manaka Sajyou,2587,8738,3.377657518361036,3.377657518361036,15,5.434384320758931,1104
Playable Archer (Fate/Extra),2586,8686,3.3588553750966743,3.3588553750966743,15,5.451904801937193,1102
Magical Energy,2585,8635,3.3404255319148937,3.3404255319148937,15,5.440007665900077,1096
Fuyuki City,2584,8585,3.3223684210526314,3.3223684210526314,15,5.464545615082535,1091
Archer of Red,2583,8535,3.3042973286875728,3.3042973286875728,15,5.476225156988412,1084
Bounded Field,2582,8486,3.286599535243997,3.286599535243997,15,5.502022841177044,1082
Ea,2581,8437,3.268888027896164,3.268888027896164,15,5.541438403185391,1080
Shinji Matou,2580,8388,3.2511627906976743,3.2511627906976743,15,5.583774286966757,1077
Lancer (Fate/Zero),2579,8339,3.2334238076773945,3.2334238076773945,15,5.616722078239396,1071
Clock Tower,2578,8290,3.2156710628394105,3.2156710628394105,15,5.641858492957869,1070
Spirits,2577,8243,3.1986806363989135,3.1986806363989135,15,5.653289526798156,1068
Character material,2576,8196,3.1816770186335406,3.1816770186335406,15,5.665245822061358,1063
Melty Blood Act Cadenza,2575,8150,3.1650485436893203,3.1650485436893203,15,5.6696360387943905,1058
Misaki Town,2574,8104,3.1484071484071485,3.1484071484071485,15,5.677559011841112,1054
Demon Archer,2573,8058,3.131752817722503,3.131752817722503,15,5.699597464023347,1046
Magic,2572,8012,3.1150855365474337,3.1150855365474337,15,5.718367845479625,1044
Julian Ainsworth,2571,7966,3.0984052897705174,3.0984052897705174,15,5.720445032925909,1039
Nasuverse,2570,7921,3.0821011673151752,3.0821011673151752,15,5.779707656776346,1038
Kagetsu Tohya,2569,7876,3.065784351887894,3.065784351887894,15,5.7928768760494895,1037
Magic Circuit,2568,7832,3.0498442367601246,3.0498442367601246,15,5.826777488109588,1035
List of Fate/stay night episodes,2567,7788,3.0338917023763146,3.0338917023763146,15,5.829732891769745,1030
Lancer (Fate/strange fake),2566,7745,3.0183164458300857,3.0183164458300857,15,5.861380996378787,1023
Lancer of Black,2565,7702,3.002729044834308,3.002729044834308,15,5.8718096445238235,1021
List of TYPE-MOON material books,2564,7660,2.987519500780031,2.987519500780031,15,5.8718096445238235,1021
Sieg,2563,7619,2.9726882559500587,2.9726882559500587,14,5.890627104620062,1020
Mystic Eyes of Death Perception,2562,7577,2.957455113192818,2.957455113192818,14,5.903469119274881,1018
Great Holy Grail War,2561,7536,2.94260054666146,2.94260054666146,14,5.903469119274881,1018
Kayneth El-Melloi Archibald,2560,7495,2.927734375,2.927734375,14,5.920997052092626,1016
Mahou Tsukai no Yoru,2559,7455,2.913247362250879,2.913247362250879,14,5.9302997932801205,1006
Akiha Tohno,2558,7415,2.898749022673964,2.898749022673964,14,5.94074562738929,1003
Kischur Zelretch Schweinorg,2557,7375,2.8842393429800546,2.8842393429800546,14,5.968824824824825,1000
Luviagelita Edelfelt,2556,7336,2.8701095461658843,2.8701095461658843,14,5.982588327230688,997
True Assassin (Fate/stay night),2555,7297,2.855968688845401,2.855968688845401,14,6.013473807670142,995
Bazett Fraga McRemitz,2554,7258,2.8418167580266247,2.8418167580266247,14,6.033826503264789,993
Gilgamesh (Fate/kaleid),2553,7219,2.827653740697219,2.827653740697219,14,6.041274218422854,990
Saber (Fate/Extra),2552,7181,2.813871473354232,2.813871473354232,14,6.06126506938377,988
False Holy Grail War,2551,7143,2.800078400627205,2.800078400627205,14,6.06126506938377,988
Rani VIII,2550,7106,2.7866666666666666,2.7866666666666666,14,6.086962654832631,986
Rider of Black,2549,7069,2.7732444095723814,2.7732444095723814,14,6.132376981410896,978
TYPE-MOON,2548,7032,2.759811616954474,2.759811616954474,14,5.98961926598135,934
Non-classed Servants,2547,6995,2.746368276403612,2.746368276403612,14,5.991660111597183,933
Melty Blood Actress Again,2546,6958,2.7329143754909664,2.7329143754909664,14,5.998286037674832,931
Divine Construct,2545,6922,2.719842829076621,2.719842829076621,14,6.032651210051594,929
Souichirou Kuzuki,2544,6886,2.7067610062893084,2.7067610062893084,14,6.045929422689986,924
Canaan,2543,6850,2.6936688950058985,2.6936688950058985,14,6.045929422689986,924
Lord El-Melloi II Case Files,2542,6815,2.6809598741148704,2.6809598741148704,14,6.055485182839428,917
Grand Caster (Fate/Grand Order),2541,6780,2.668240850059032,2.668240850059032,14,6.128561191253976,914
Azaka Kokutou,2540,6745,2.655511811023622,2.655511811023622,14,6.141611059756967,912
Familiar,2539,6710,2.642772745175266,2.642772745175266,14,6.177735465854278,910
Moon Cell,2538,6676,2.6304176516942475,2.6304176516942475,14,6.177735465854278,910
Lancer (Fate/Grand Order - Scáthach),2537,6642,2.618052818289318,2.618052818289318,14,6.226192479845841,906
Shirou Emiya (Fate/kaleid - Miyu's brother),2536,6608,2.6056782334384856,2.6056782334384856,14,6.2559514120113455,901
Chaldea Security Organization,2535,6574,2.593293885601578,2.593293885601578,14,6.29556968767574,899
Dragon,2534,6540,2.5808997632202053,2.5808997632202053,14,6.328987432873831,892
Darnic Prestone Yggdmillennia,2533,6506,2.568495854717726,2.568495854717726,14,6.355408804236549,890
Lancer of Red,2532,6472,2.5560821484992102,2.5560821484992102,14,6.388134760182004,889
Caren Hortensia,2531,6439,2.544053733702094,2.544053733702094,14,6.4297458264784275,886
Hassan-i-Sabbah,2530,6406,2.53201581027668,2.53201581027668,14,6.452583827037799,883
Lancer (Fate/Grand Order - Benkei),2529,6374,2.520363780150257,2.520363780150257,14,6.4586914546640575,876
Mikiya Kokutou,2528,6342,2.5087025316455698,2.5087025316455698,14,6.470517145349265,873
Kohaku,2527,6310,2.4970320538187574,2.4970320538187574,14,6.482184569395394,870
King Arthur,2526,6278,2.4853523357086305,2.4853523357086305,14,6.490162960763206,869
Berserker of Red,2525,6246,2.4736633663366336,2.4736633663366336,14,6.548876151671692,862
Gáe Bolg,2524,6215,2.4623613312202854,2.4623613312202854,14,6.593647136720477,859
Mystic Eyes,2523,6184,2.4510503369005154,2.4510503369005154,14,6.668631834909548,858
Avenger,2522,6153,2.4397303727200637,2.4397303727200637,14,6.762632197414806,851
Assassin of Black,2521,6122,2.42840142800476,2.42840142800476,14,6.767766462208591,849
Assassin (Fate/Grand Order - EMIYA),2520,6092,2.4174603174603173,2.4174603174603173,14,6.7622807764345305,840
Miyu Edelfelt,2519,6062,2.4065105200476378,2.4065105200476378,14,6.751204767498495,836
Saber (Fate/Grand Order - Attila),2518,6032,2.3955520254169977,2.3955520254169977,14,6.763368682310469,832
Sion Eltnam Atlasia,2517,6002,2.384584823202225,2.384584823202225,14,6.775119249561422,831
Caster (Fate/Grand Order - Merlin),2516,5972,2.3736089030206675,2.3736089030206675,14,6.83826354876684,830
Rider (Fate/Grand Order - Ushiwakamaru),2515,5942,2.362624254473161,2.362624254473161,14,6.791049309747331,818
Zabaniya,2514,5912,2.3516308671439936,2.3516308671439936,14,6.803766559559748,812
Class Card,2513,5882,2.3406287306008755,2.3406287306008755,14,6.803766559559748,812
Moon,2512,5853,2.330015923566879,2.330015923566879,14,6.831075794248831,811
Passionlip,2511,5824,2.319394663480685,2.319394663480685,14,6.857546292330098,809
Parameter Rules,2510,5795,2.308764940239044,2.308764940239044,14,6.912861389236546,800
Chloe von Einzbern,2509,5767,2.2985253088880033,2.2985253088880033,14,6.9284975694028486,797
Unlimited Blade Works,2508,5739,2.2882775119617227,2.2882775119617227,14,6.962971021628164,794
Kiara Sessyoin,2507,5711,2.278021539688871,2.278021539688871,14,6.979827052349553,790
Neco-Arc,2506,5683,2.267757382282522,2.267757382282522,14,6.994414308657822,788
Crimson Moon,2505,5656,2.2578842315369263,2.2578842315369263,14,7.020636618531304,786
Encyclopedia,2504,5629,2.248003194888179,2.248003194888179,14,7.020636618531304,786
List of Tsukihime episodes,2503,5602,2.2381142628845385,2.2381142628845385,14,7.018262110774678,783
Issei Ryuudou,2502,5575,2.2282174260591527,2.2282174260591527,14,7.023972794862572,779
Souren Araya,2501,5548,2.218312674930028,2.218312674930028,14,7.040812165093882,774
Fate/Extella,2500,5521,2.2084,2.2084,14,7.118678320787725,773
Homunculus,2499,5494,2.1984793917567025,2.1984793917567025,14,7.160293758148631,768
Archer (Fate/Prototype: Fragments),2498,5467,2.188550840672538,2.188550840672538,14,7.169227285515292,764
Risei Kotomine,2497,5441,2.1790148177813378,2.1790148177813378,14,7.209517961630943,763
Caster of Red,2496,5415,2.1694711538461537,2.1694711538461537,14,7.075856220593063,741
